Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Cole Wilcox","TBR","SP","A","22.8055555",,14,"55 / 60","55 / 60","","45 / 55","35 / 45","45",44.1,0.29885057,0.02873563,0.61111111,2.0300754208758844,2.8368692371384823,"sa3014443"
"Logan Allen","CLE","MIRP","AA","23.6638888",,17,"55 / 55","40 / 45","","","45 / 55","40+",137.2,0.33519553,0.0689013,0.36538462,2.2227604240061205,3.3228857159180825,"sa3014444"
"Cole Henry","WSN","SIRP","AA","22.8027777",85,0,"55 / 60","","55 / 60","55 / 60","40 / 45","50",60,0.37554585,0.069869,0.46551724,1.8,3.3739624810715516,"sa3014446"
"Tanner Burns","CLE","SP","AA","23.35",,30,"45 / 45","50 / 55","45 / 45","45 / 50","40 / 50","40",93.1,0.29048843,0.09768638,0.39647577,3.1821430955857823,4.172282443455443,"sa3014451"
"Bryce Bonnin","CIN","SIRP","A+","23.5638888",,14,"55 / 55","55 / 60","","30 / 45","30 / 40","40+",54.2,0.38888889,0.10185185,0.47115385,2.634146188285514,3.020270374645307,"sa3014453"
"Sam Weatherly","COL","SIRP","A","22.9333333",,12,"55 / 60","55 / 60","50 / 55","40 / 45","30 / 45","40+",69,0.32432432,0.10810811,0.34193548,4.826086956521739,4.708683259720388,"sa3014455"
"Jared Jones","PIT","SP","A+","20.7444444",,9,"60 / 60","55 / 60","55 / 55","40 / 50","30 / 45","45",82,0.34864865,0.11351351,0.42941176,4.829268292682927,3.781409330593377,"sa3014459"
"Beck Way","NYY","SP","A+","22.7444444",,26,"50 / 55","45 / 50","","45 / 50","30 / 45","40",77.2,0.3190184,0.13190184,0.56140351,3.9399144856133264,3.9674448286150743,"sa3014462"
"Jared Kelley","CHW","SIRP","A","20.5861111",,6,"55 / 60","30 / 40","","60 / 70","30 / 50","40+",32.1,0.21341463,0.19512195,0.45882353,6.680411008279068,6.157949334434194,"sa3014471"
"Christian Roa","CIN","SP","A+","23.0888888",,22,"50 / 50","50 / 50","55 / 55","50 / 55","35 / 50","40",58.2,0.26907631,0.10441767,0.40397351,3.5284087850042876,4.213039300101516,"sa3014477"
"Owen White","TEX","SP","A+","22.7361111",87,0,"45 / 50","55 / 60","50 / 50","45 / 55","50 / 60","50",53.2,0.37735849,0.08018868,0.42990654,3.18633589445276,3.0022558284546896,"sa3014481"
"Trent Palmer","TOR","MIRP","A+","23.0861111",,27,"40 / 45","50 / 50","","60 / 60","30 / 40","35+",79,0.31750742,0.14540059,0.50295858,2.7341772151898733,3.9920467206571675,"sa3014491"
"Nick Frasso","TOR","SP","A","23.5444444",,9,"45 / 55","","40 / 45","40 / 50","30 / 50","40+",5,0.38095238,0.0952381,0.4,0,2.9059464395046235,"sa3014492"
"Burl Carraway","CHC","SIRP","AA","22.9361111",,23,"65 / 70","","70 / 70","","20 / 30","40+",42.1,0.28502415,0.28019324,0.4939759,5.5275582249621555,6.456853325264971,"sa3014495"
"Joe Boyle","CIN","SIRP","A+","22.7222222",,42,"80 / 80","50 / 55","","","20 / 30","35+",36.2,0.47260274,0.18493151,0.42222222,1.2272726208710565,3.1385536703468295,"sa3014498"
"Nick Garcia","PIT","SP","A+","23.0388888",,36,"40 / 45","45 / 50","40 / 45","50 / 55","30 / 50","40",88.1,0.25316456,0.10632911,0.51304348,4.2792456218194195,4.60297046760299,"sa3014501"
"Carmen Mlodzinski","PIT","MIRP","AA","23.2083333",,31,"50 / 50","50 / 50","","40 / 45","35 / 50","40",72.2,0.27974277,0.10289389,0.44086022,4.211009653276264,4.318899846842608,"sa3014505"
"Ian Seymour","TBR","MIRP","AA","23.3916666",,16,"45 / 45","50 / 55","","50 / 55","50 / 55","45",68.1,0.38405797,0.10144928,0.37593985,3.029268518160826,3.5974456962733257,"sa3014512"
"Kyle Harrison","SFG","SP","A+","20.7277777",39,3,"55 / 60","60 / 60","","45 / 60","35 / 55","50",113.2,0.375,0.11309524,0.50649351,3.167155708662527,3.6632244146605424,"sa3014513"
"Luke Little","CHC","SIRP","A","21.6777777",,39,"70 / 70","50 / 55","","","30 / 35","40",22.2,0.37623762,0.11881188,0.44186047,4.367646446277612,3.980048109990412,"sa3014514"
"Justin Lange","NYY","SP","A","20.6472222",,17,"55 / 60","40 / 50","","40 / 50","20 / 45","40+",22,0.28431373,0.14705882,0.41666667,6.954545454545454,5.296013047478416,"sa3014517"
"Jeremy Wu-Yelland","BOS","SIRP","A+","22.8611111",,41,"50 / 55","55 / 60","45 / 45","45 / 50","30 / 35","35+",76,0.27355623,0.12765957,0.36956522,3.9078947368421053,5.006857845893032,"sa3014520"
"Kyle Nicolas","PIT","SIRP","AA","23.2",,16,"55 / 60","55 / 60","45 / 45","30 / 30","30 / 40","40+",113.2,0.31416838,0.10882957,0.34191176,4.275659704469594,4.2716626580609205,"sa3014523"
"Karl Kauffmann","COL","SP","AA","24.7194444",,27,"45 / 50","45 / 50","","50 / 55","30 / 45","40",113,0.18574109,0.0956848,0.51780822,6.371681415929204,4.691141221099074,"sa3014526"
"Mick Abel","PHI","SP","A+","20.7111111",21,1,"55 / 65","","55 / 70","45 / 55","35 / 55","55",58.2,0.35742972,0.12048193,0.41525424,4.295454173048698,3.938452084584764,"sa3014534"
"Jack Kochanowicz","LAA","SP","A","21.3666666",,25,"45 / 45","45 / 50","55 / 60","45 / 50","30 / 50","35+",83.1,0.18961039,0.09090909,0.48863636,6.9120004218750255,5.30990700523342,"sa3014539"
"Nick Swiney","SFG","SP","A+","23.2277777",,18,"40 / 45","","50 / 55","50 / 55","35 / 55","40+",46,0.37113402,0.12886598,0.43820225,1.565217391304348,3.621383856469131,"sa3014542"
"Marco Raya","MIN","SP","A","19.7416666",,13,"40 / 50","45 / 50","","40 / 55","35 / 55","40+",12,0.3125,0.0625,0.42857143,2.25,2.7757479568322507,"sa3014550"
"Chih-Jung Liu","BOS","SIRP","A+","23.075",,30,"40 / 60","50 / 60","","","30 / 40","40",71,0.26421405,0.08695652,0.41935484,4.436619837495504,4.066103548302655,"sa3014675"
"Luis Perales","BOS","SIRP","DSL","19.0555555",,50,"60 / 60","","45 / 55","30 / 45","20 / 40","35+",2,0.375,0.125,0.25,4.5,2.8734619215130808,"sa3014677"
"Stevie Emanuels","OAK","SP","A+","23.2611111",,44,"40 / 50","50 / 55","","40 / 50","30 / 55","35+",46,0.22274882,0.10900474,0.42857143,6.456521739130435,4.6909418579537565,"sa3014698"
"Po-Yu Chen","PIT","SP","A","20.5888888",,25,"30 / 40","","45 / 50","","35 / 60","40",58.2,0.25819672,0.08606557,0.4214876,2.761363486736282,4.053284677239267,"sa3014699"
"CJ Van Eyk","TOR","SP","A+","23.6361111",,5,"50 / 50","50 / 55","45 / 50","50 / 55","30 / 45","40+",80.1,0.28328612,0.11048159,0.43478261,5.825726509931668,4.580946489338979,"sa3014713"
"Slade Cecconi","ARI","SP","AA","22.8611111",,10,"45 / 50","55 / 60","50 / 55","40 / 45","35 / 50","45",79.2,0.25072886,0.06705539,0.42600897,4.518828271569436,4.6817252820845665,"sa3014739"
"Garrett Acton","OAK","SIRP","AA","23.8861111",,25,"65 / 65","45 / 50","","45 / 50","30 / 40","40",63.1,0.375,0.09469697,0.2962963,4.405263511678878,3.5945515965104278,"sa3014787"
"Xzavion Curry","CLE","SP","AA","23.7694444",,11,"60 / 60","45 / 50","50 / 55","30 / 35","55 / 60","45",119.1,0.32489451,0.05063291,0.31468531,2.7905029568354247,3.5759474352932834,"sa3014790"
"Eury Perez","MIA","SP","AA","19.0527777",69,0,"45 / 60","","45 / 50","45 / 60","25 / 55","50",95,0.36507937,0.08201058,0.37823834,2.557894736842105,3.3218971805352915,"sa3014807"
"Vin Timpanelli","CIN","SIRP","AA","23.5888888",,30,"50 / 55","60 / 70","","","30 / 40","40",55,0.35802469,0.17283951,0.35416667,3.5999993757769193,4.730363906787258,"sa3014814"
"Blake Brown","PHI","SIRP","AA","23.7111111",,32,"65 / 70","45 / 50","40 / 45","","30 / 40","35+",41,0.32065217,0.19565217,0.41666667,3.073170731707317,5.382062561555607,"sa3014847"
"Evan Reifert","TBR","SIRP","CPX","22.9722222",,49,"55 / 60","60 / 70","","","20 / 30","35+",63.1,0.38571429,0.15357143,0.43859649,3.1263159581630937,3.9674029657481626,"sa3014860"
"Carson Spiers","CIN","SP","AA","24.4805555",,15,"45 / 50","55 / 60","","40 / 50","35 / 55","40+",123.2,0.28486056,0.07569721,0.39273927,3.7115902010876485,4.067642579578477,"sa3014863"
"Justin Sterner","TBR","SIRP","AAA","25.6805555",,50,"50 / 55","60 / 60","","","55 / 55","35+",62,0.31558935,0.09885932,0.26056338,3.629032244109214,4.310940837287778,"sa3014864"
"Stevie Branche","CIN","SIRP","AA","24.9611111",,34,"55 / 60","50 / 60","","","30 / 40","35+",67.2,0.38408304,0.14878893,0.44444444,2.5270939047322085,3.756580295359168,"sa3014866"
"Yosver Zulueta","TOR","SIRP","A","24.2805555",,17,"70 / 70","","50 / 55","","40 / 40","40",4,0.46666667,0.06666667,0.5,0,1.3854151770472525,"sa3014869"
"Ryan Murphy","SFG","SP","AA","22.5722222",,21,"40 / 40","45 / 50","40 / 45","45 / 50","35 / 60","40",107.1,0.39328537,0.06235012,0.41706161,2.515528024813493,3.219441279293491,"sa3014871"
"Ben Leeper","CHC","SIRP","AAA","24.8861111",,18,"65 / 70","55 / 60","","","30 / 35","40+",45,0.36216216,0.0972973,0.36170213,2,3.59153789308374,"sa3014907"
"Sean Mooney","MIN","SP","A+","24.3138888",,31,"40 / 45","55 / 60","","50 / 55","35 / 55","35+",55,0.38427948,0.13537118,0.33980583,2.618181818181818,3.8064612119035286,"sa3014913"
"Carson Ragsdale","SFG","SP","A","23.9416666",,22,"45 / 50","","55 / 60","","35 / 55","40",113.2,0.33805668,0.09109312,0.37078652,4.434017992127538,4.02653616168129,"sa3014922"
"Kyle Brnovich","BAL","SP","AAA","24.5388888",,17,"40 / 40","","55 / 60","45 / 50","55 / 60","40",103,0.29672897,0.0771028,0.424,3.495145631067961,3.8016400712004668,"sa3014923"
"Brandon Young","BAL","SP","AA","23.7083333",,33,"45 / 45","45 / 50","55 / 55","50 / 55","30 / 50","35+",97.2,0.30317848,0.10513447,0.44541485,3.3174064240848393,4.021422958061201,"sa3014926"
"Max Bain","CHC","SP","A+","26.6027777",,29,"55 / 55","45 / 50","55 / 60","","30 / 40","40",108,0.2654321,0.13374486,0.33716475,5.25,5.219783069552095,"sa3014932"
"Brandon Pfaadt","ARI","SP","AA","23.5527777",,8,"45 / 50","55 / 60","55 / 55","35 / 40","45 / 55","45+",151,0.30882353,0.05392157,0.37333333,3.337748639495047,3.9566526469469356,"sa3014983"
"Adam Seminaris","LAA","MIRP","A+","23.5416666",,17,"35 / 40","","45 / 50","55 / 60","45 / 60","40",99,0.31147541,0.07259953,0.52631579,4.090909169725152,3.395006619156584,"sa3015010"
"Trey Benton","CLE","SIRP","A","23.8777777",,46,"45 / 50","","55 / 60","","30 / 40","35+",24,0.31858407,0.28318584,0.56097561,5.25,5.677960489069423,"sa3015034"
"Davis Daniel","LAA","SIRP","AAA","24.8972222",,13,"50 / 60","50 / 55","55 / 55","35 / 40","45 / 50","40",133.2,0.29874776,0.07692308,0.35014837,3.905236759129217,4.197139247026966,"sa3015037"
"Daniel Palencia","CHC","SP","A+","22.2472222",,25,"60 / 60","","50 / 55","","30 / 45","40+",53.1,0.28512397,0.14876033,0.32061069,5.231250311806817,5.302551639672736,"sa3015122"
"Alejandro Hidalgo","LAA","SP","A","18.95",,11,"40 / 50","","50 / 60","40 / 50","20 / 45","40",49.1,0.29245283,0.07075472,0.32,3.8310813279462073,4.224941845014061,"sa3015151"
"Manuel Mercedes","SFG","SP","A","19.6194444",,14,"50 / 60","40 / 50","","35 / 60","20 / 45","40+",67,0.2310231,0.1320132,0.61728395,5.10447775725401,5.014198275486182,"sa3015214"
"Joe Elbis","ARI","SP","A","19.6111111",,25,"30 / 45","45 / 50","45 / 50","45 / 55","25 / 60","40",63.2,0.27238806,0.04104478,0.41614907,4.382198602790345,3.9746601925722556,"sa3015216"
"Wilmer Flores","DET","SIRP","A+","21.2055555",,13,"60 / 70","45 / 50","55 / 60","","30 / 40","40+",80,0.3502994,0.0748503,0.53672316,3.2625,2.751832083519548,"sa3015223"
"Dahian Santos","TOR","SP","A","19.1888888",,12,"40 / 55","55 / 60","","30 / 45","20 / 45","40",52.1,0.36123348,0.0969163,0.38,4.815287092200318,3.09063637949665,"sa3015282"
"Cristian Mena","CHW","SP","A","19.3694444",,20,"30 / 45","","50 / 60","40 / 45","25 / 55","35+",65.2,0.28474576,0.0779661,0.45604396,6.441625176261547,4.021283959569958,"sa3015302"
"Juan Mendez","MIN","SIRP","A","23.5444444",,40,"45 / 55","40 / 50","","40 / 45","30 / 40","35+",35,0.30519481,0.12987013,0.48571429,3.342857142857143,4.117623852271234,"sa3015336"
"Jean Cabrera","PHI","SP","DSL","20.5388888",,36,"50 / 60","40 / 45","","30 / 50","30 / 45","35+",52.2,0.31122449,0.05102041,0.49166667,1.5379745350150062,2.5288905509462807,"sa3015433"
"Yoniel Curet","TBR","SP","DSL","19.5027777",,48,"45 / 50","30 / 50","45 / 50","30 / 50","20 / 50","35+",51,0.28506787,0.12217195,0.48979592,3.7058823529411766,4.18004298569525,"sa3015446"
"Fernando Guanare","LAA","SP","A","18.8694444",,18,"30 / 45","35 / 55","45 / 50","30 / 50","25 / 60","40",60.2,0.27710843,0.03614458,0.51282051,2.3736262492490994,2.8317421762967876,"sa3015496"
"Alexander Alberto","TBR","SP","DSL","20.5055555",,56,"30 / 50","40 / 55","","","30 / 40","35+",25.2,0.17073171,0.15447154,0.57352941,4.207791686641187,5.158098300995961,"sa3015986"
"Reynardo Cruz","CIN","SP","A","20.5277777",,37,"35 / 50","45 / 55","","30 / 50","25 / 55","35+",49,0.31336406,0.12903226,0.42105263,3.306122448979592,4.317935496251829,"sa3016032"
"Jordy Vargas","COL","SP","DSL","18.4944444",,5,"50 / 60","","55 / 60","30 / 55","25 / 55","45",34.2,0.32394366,0.11267606,0.36986301,1.29807673262424,3.1227369995912104,"sa3016052"
"Joaquin Tejada","PIT","SP","DSL","18.8",,40,"40 / 50","25 / 55","55 / 60","","20 / 50","40",28.2,0.24264706,0.125,0.43661972,4.3953483497987405,4.590243434126316,"sa3016207"
"Victor Juarez","COL","SP","A","18.875",,24,"50 / 55","","50 / 55","45 / 55","35 / 55","40",56,0.30493274,0.06726457,0.48461538,2.732142857142857,3.3401831527521635,"sa3016226"
"Bryan Perez","COL","SP","DSL","18.6555555",,33,"55 / 60","45 / 50","","30 / 45","20 / 45","35+",32.1,0.26717557,0.07633588,0.54117647,2.7835055925043783,2.9904638432911828,"sa3016515"
"Kendry Rojas","TOR","SIRP","A","19.4388888",,21,"45 / 60","","45 / 55","","20 / 45","35+",37.2,0.33552632,0.09868421,0.44047619,3.1061944281152347,3.5215981377515804,"sa3016746"
"Linse Carvajal","TBR","SIRP","CPX","23.4138888",,55,"60 / 60","50 / 55","","","40 / 45","35+",7.1,0.17948718,0.12820513,0.40740741,11.045459333532218,6.362571786048343,"sa3016841"
"Kohl Simas","CHW","SP","A","22.3666666",,15,"45 / 50","50 / 55","50 / 55","40 / 45","30 / 50","40",40,0.37662338,0.07142857,0.36585366,2.475,2.8795963997021317,"sa3016949"
"Hayden Juenger","TOR","SIRP","AA","21.7361111",,16,"55 / 60","55 / 60","","","30 / 45","40",33.1,0.43650794,0.05555556,0.34920635,3.510000334739717,2.564593585210167,"sa3017103"
"Griff McGarry","PHI","MIRP","A+","22.9055555",,10,"55 / 60","55 / 60","","60 / 60","30 / 35","40+",31.2,0.43609023,0.12781955,0.34482759,3.6947375839108085,2.9093970515585834,"sa3017130"
"Andrew Baker","PHI","SIRP","A+","22.1111111",,33,"60 / 60","","60 / 60","","30 / 35","35+",19,0.27083333,0.26041667,0.51219512,9.473684210526315,6.437008063808868,"sa3017196"
"Sam Bachman","LAA","SIRP","AA","22.5944444",,2,"65 / 65","55 / 60","","35 / 40","30 / 40","45",14.1,0.25862069,0.06896552,0.66666667,3.7674426960263574,3.699282109607116,"sa3017261"
"Gil Luna Jr.","CHW","MIRP","A+","22.7638888",,24,"50 / 55","","45 / 45","55 / 60","30 / 35","35+",20.1,0.39189189,0.13513514,0.37142857,1.3278690600581342,3.941759829771113,"sa3017301"
"Ian Villers","SFG","SIRP","A","21.675",,41,"50 / 55","55 / 60","","","30 / 40","35+",11.2,0.28,0.08,0.48275862,2.314285083693073,4.1055368656839235,"sa3017303"
"Mason Montgomery","TBR","SP","A+","21.8805555",,41,"45 / 55","30 / 45","","60 / 70","30 / 45","35+",26,0.44761905,0.11428571,0.28888889,1.0384615384615385,2.7346237906799695,"sa3017306"
"Ryan Cusick","OAK","SIRP","AA","22.4777777",,9,"70 / 70","55 / 60","","","30 / 35","45",31,0.37410072,0.08633094,0.43055556,5.806451612903226,2.9245663713970176,"sa3017385"
"Ky Bush","LAA","SIRP","AA","22.4777777",,5,"55 / 60","55 / 60","45 / 45","","30 / 40","40+",30.1,0.265625,0.0625,0.5,3.5604399335714416,3.5081098091057648,"sa3017386"
"Sean Burke","CHW","MIRP","A+","22.3777777",,10,"55 / 60","50 / 55","50 / 50","30 / 40","30 / 40","40",40.1,0.30409357,0.13450292,0.37362637,3.1239671883675433,4.890891452966238,"sa3017461"
"Norge Vera","CHW","SP","DSL","21.925",,11,"45 / 50","","50 / 55","40 / 50","30 / 50","40",19,0.49275362,0.07246377,0.7826087,0,0.974623544984742,"sa3017468"
"Tanner McDougal","CHW","SP","A","19.0861111",,27,"40 / 50","40 / 50","","40 / 50","20 / 50","35+",9.2,0.4047619,0.11904762,0.45,9.310341765850406,3.5630796640024682,"sa3017471"
"Andrew Abbott","CIN","SP","A+","22.925",,21,"50 / 55","","55 / 60","45 / 50","30 / 45","40",34,0.41304348,0.07971014,0.42424242,2.1176470588235294,2.5690644108197267,"sa3017529"
"Carlos Tavera","BAL","MIRP","A+","23.5777777",,38,"45 / 50","45 / 45","","60 / 60","35 / 50","35+",26.1,0.27192982,0.15789474,0.296875,4.101266317882576,5.344876602011241,"sa3017536"
"Wyatt Olds","BOS","SIRP","A+","22.7472222",,48,"50 / 55","55 / 60","","","30 / 40","35+",30.2,0.32214765,0.1409396,0.53521127,6.1630428393982974,4.438384148161691,"sa3017539"
"Jake Rice","ARI","SIRP","A+","24.7916666",,40,"45 / 60","45 / 50","","","30 / 50","35+",26,0.31313131,0.08080808,0.53448276,2.076923076923077,3.5793499160940776,"sa3017593"
"Luke Murphy","LAA","SIRP","AA","22.4972222",,36,"60 / 60","40 / 45","40 / 40","35 / 40","30 / 40","35+",17.2,0.38461538,0.06153846,0.47222222,3.056603223584153,2.6936505711040803,"sa3017653"
"Mason Erla","LAA","MIRP","AA","24.7083333",,26,"55 / 60","40 / 45","","55 / 60","30 / 45","35+",12.1,0.34782609,0.02173913,0.42307692,1.459459863848133,3.5522601428324885,"sa3017685"
"Keagan Gillies","BAL","SIRP","A","24.2694444",,41,"55 / 60","40 / 45","45 / 50","30 / 30","30 / 40","35+",3,0.18181818,0.09090909,0.25,0,5.710115320483844,"sa3017686"
"Joe Rock","COL","SP","A+","21.7638888",,22,"45 / 50","50 / 55","","45 / 55","30 / 45","40",30,0.34482759,0.06896552,0.5,2.7,3.1266700049241383,"sa3017755"
"Cade Povich","MIN","SP","A+","22.0611111",,22,"35 / 45","","50 / 55","35 / 50","35 / 60","40",24,0.42424242,0.06060606,0.42222222,3,2.3662640779589617,"sa3017787"
"David Festa","MIN","SP","A","22.1555555",,34,"40 / 50","45 / 55","40 / 45","45 / 55","30 / 50","35+",26.1,0.34,0.08,0.45454545,2.734177570009942,3.2725217043135504,"sa3017788"
"McCade Brown","COL","SIRP","A","21.9694444",,25,"55 / 55","50 / 55","45 / 50","40 / 45","35 / 50","40",8,0.25714286,0.08571429,0.42857143,6.75,4.1435275197029116,"sa3017812"
"Jose Pena Jr.","PHI","SIRP","CPX","18.8222222",,38,"45 / 50","","50 / 60","40 / 45","20 / 45","35+",2.2,0.35714286,0.21428571,0.5,13.499982699774025,4.211342529775677,"sa3017821"
"Will Bednar","SFG","SP","A","21.8916666",,9,"45 / 50","55 / 60","50 / 55","30 / 45","30 / 50","45",27.2,0.28181818,0.08181818,0.43333333,1.9518070046520228,4.751329166440069,"sa3017844"
"Mason Albright","LAA","SP","A","19.4388888",,14,"45 / 50","","55 / 60","30 / 45","20 / 50","40",25.1,0.22429907,0.10280374,0.43478261,4.263158429692724,5.145117650825384,"sa3017847"
"Micah Ottenbreit","PHI","SP","A","18.9916666",,15,"40 / 55","","45 / 55","45 / 55","20 / 50","40",11.2,0.1509434,0.1509434,0.55555556,6.1714268898481945,5.6971880373926735,"sa3017860"
"Chase Silseth","LAA","MIRP","AA","21.9611111",,27,"45 / 50","45 / 50","40 / 45","45 / 55","30 / 40","35+",25.1,0.32692308,0.05769231,0.43333333,3.1973688523608153,3.218323867795563,"sa3017871"
"Zachary Leigh","CHC","MIRP","A+","24.4722222",,21,"45 / 50","45 / 50","","50 / 60","30 / 45","40+",8.2,0.5,0.08823529,0.41666667,1.038461128988371,2.180809594770727,"sa3017873"
"Matt Mikulski","SFG","MIRP","A","22.9888888",,16,"55 / 60","45 / 50","45 / 45","60 / 70","30 / 45","40+",19.2,0.225,0.1125,0.42857143,4.118643402060266,4.963547569088663,"sa3017874"
"Kevin Abel","CIN","SP","CPX","23.2083333",,41,"30 / 30","","50 / 55","60 / 60","35 / 55","35+",4,0.35294118,0.17647059,0.125,9,5.641804647445679,"sa3017879"
"Andrew Painter","PHI","SP","A","19.0666666",,4,"50 / 60","50 / 55","45 / 50","30 / 45","25 / 50","45",22,0.6,0.0625,0.66666667,0,0.07476146424358543,"sa3017880"
"Mat Olsen","SFG","SIRP","A","21.8222222",,39,"50 / 55","45 / 55","50 / 55","","30 / 40","35+",14.2,0.37037037,0.05555556,0.5862069,0.6136362306342925,2.7224391407004793,"sa3017882"
"Jordan Wicks","CHC","SP","A+","22.675",,10,"40 / 45","45 / 50","40 / 45","60 / 70","35 / 60","45",21.1,0.24489796,0.07142857,0.43333333,5.484375817235681,3.94268488733469,"sa3017894"
"Landon Marceaux","LAA","SP","A+","22.5722222",,24,"40 / 40","55 / 60","55 / 55","30 / 40","35 / 55","35+",16.2,0.22368421,0.03947368,0.46296296,9.179998117733387,3.881710065042953,"sa3017913"
"Mason Miller","OAK","SIRP","A+","23.6944444",,16,"60 / 65","55 / 60","","40 / 45","30 / 40","40+",6,0.375,0.125,0.66666667,1.5,3.608059358596802,"sa3017934"
"Brock Selvidge","NYY","MIRP","CPX","19.6833333",,27,"45 / 60","","45 / 55","","20 / 40","40",3.2,0.28571429,0.07142857,0.55555556,2.4545431669114683,3.4226904087414987,"sa3017950"
"Eduardo Rivera","OAK","SIRP","A","18.8916666",,40,"55 / 60","","50 / 55","","20 / 40","35+",1,0.25,0,0,0,2.4661867141723635,"sa3017951"
"Chase Petty","CIN","SIRP","A","19.0833333",,11,"60 / 60","60 / 70","","40 / 55","20 / 45","40+",21.2,0.24175824,0.05494505,0.5,3.7384609899578107,3.385168692039938,"sa3017963"
"Drew Gray","CHC","SP","A","18.9861111",,17,"40 / 55","","45 / 60","30 / 45","20 / 45","40+",4,0.5625,0.0625,0.83333333,0,0.7161867141723635,"sa3017964"
"Eric Silva","SFG","SP","A","19.5861111",,34,"40 / 45","40 / 50","45 / 50","40 / 50","25 / 60","35+",12,0.32142857,0.125,0.35483871,8.25,3.926034780343374,"sa3017965"
"Jacob Steinmetz","ARI","SP","CPX","18.7916666",,49,"40 / 50","","45 / 55","30 / 45","20 / 50","35+",1.1,0,0.4,0.4,6.750016696792419,15.391831673041928,"sa3017976"
"Christian MacLeod","MIN","SP","A","22.0611111",,35,"30 / 45","","55 / 60","45 / 50","30 / 40","35+",1.2,0.625,0.25,1,0,1.746383695593019,"sa3018005"
"Jack Leiter","TEX","SP","AA","22.0361111",25,0,"55 / 60","50 / 55","55 / 55","40 / 55","35 / 55","55",12.2,0.3220339,0.15254237,0.17857143,2.842104549883654,5.135148113712888,"sa3018053"
"Jackson Jobe","DET","SP","A","19.7611111",34,3,"50 / 60","60 / 70","50 / 50","50 / 60","25 / 55","50",6,0.28,0.08,0.26666667,3,3.851547332604727,"sa3018054"
"Ricky Tiedemann","TOR","SP","A","19.7111111",,6,"45 / 50","50 / 55","","50 / 55","20 / 55","40+",20,0.45833333,0.13888889,0.46428571,0.9,2.1120948731899265,"sa3018096"
"Gavin Williams","CLE","SP","A+","22.7722222",,8,"65 / 70","50 / 55","50 / 55","","30 / 50","45+",19.2,0.4084507,0.09859155,0.36363636,1.8305081786934516,2.737960445397918,"sa3018106"
"Doug Nikhazy","CLE","SP","A+","22.7305555",,31,"40 / 45","45 / 50","55 / 55","30 / 40","35 / 55","40",11,0.35714286,0.21428571,0.52173913,5.7272727272727275,3.7082573077895424,"sa3018110"
"Davis Sharpe","CLE","SP","A","22.2611111",,22,"45 / 50","55 / 60","","40 / 45","30 / 50","40",12.1,0.43181818,0.06818182,0.42857143,0.7297299178174812,2.1562212133843115,"sa3018112"
"Trenton Denholm","CLE","SP","A","22.4305555",,21,"50 / 50","","50 / 55","55 / 60","35 / 50","40+",13.2,0.328125,0.140625,0.41176471,5.92682788969182,3.711273913026631,"sa3018139"
"Tommy Mace","CLE","SP","A+","23.4805555",,23,"50 / 50","55 / 60","45 / 50","40 / 50","35 / 55","40",13,0.15517241,0.10344828,0.47619048,6.230769230769231,5.351951967523648,"sa3018140"
"Grant Holmes","OAK","SIRP","AAA","26.1166666",,38,"50 / 50","55 / 55","","40 / 40","30 / 35","35+",603,0.23306848,0.09610291,0.47573964,4.447768397220274,4.0396253568428735,"sa828669"
"Yoan Aybar","CHW","SIRP","AA","24.8361111",,28,"60 / 60","50 / 55","","","30 / 35","35+",136.1,0.25320513,0.14583333,0.42696629,5.149144518418952,4.624260127529914,"sa829086"
"Lucas Erceg","MIL","SIRP","AA","27.0083333",,12,"60 / 65","55 / 70","","","30 / 40","40+",57,0.20895522,0.15671642,0.58490566,5.684210336109284,5.058217467445517,"sa872722"
"Anderson Espinoza","CHC","SP","AA","24.1527777",,28,"55 / 55","","55 / 55","50 / 55","35 / 45","40",238.1,0.26242545,0.08548708,0.49516129,3.73846204084123,3.407669419402958,"sa872856"
"Hunter Schryver","CHW","SIRP","AAA","27.0861111",,25,"50 / 55","50 / 55","","","45 / 50","35+",209,0.26345291,0.0896861,0.46983547,3.4019134409526828,3.4781856378426332,"sa873263"
"Franklin Perez","DET","SP","AAA","24.4111111",,30,"40 / 50","50 / 60","45 / 50","55 / 60","40 / 50","35+",230,0.24248705,0.07564767,0.38704581,3.5608699786325513,3.26455287258679,"sa873722"
"Eury Ramos","CHC","SIRP","AA","24.5666666",,49,"60 / 60","","","45 / 55","35 / 40","35+",200.1,0.20561798,0.10898876,0.46193772,5.076539182052663,4.361644455223417,"sa873729"
"Wandisson Charles","OAK","SIRP","AA","25.6583333",,42,"70 / 70","40 / 45","","","30 / 35","35+",179.2,0.28902439,0.19512195,0.45925926,4.758813592670803,4.550776879815075,"sa874818"
"Hobie Harris","MIL","SIRP","AAA","28.8638888",,32,"70 / 70","","","","30 / 35","35+",278.1,0.27013423,0.11073826,0.39769452,3.2335313548712294,3.8436629423241753,"sa876068"
"Riley Thompson","CHC","MIRP","AA","25.8194444",,41,"50 / 55","","55 / 60","45 / 45","40 / 45","35+",131.1,0.24309392,0.07918969,0.45810056,2.946701263656069,3.531856501622125,"sa876287"
