Name,Org,Pos,Current Level,Age,Top 100,Org Rk,FB,SL,CB,CH,CMD,FV,IP,K%,BB%,GB%,ERA,xFIP,playerId
"Justin Topa","MIL","SIRP","AAA","31.4138888",,30,"70 / 70","60 / 60","","","30 / 30","35+",15,0.27118644,0.06779661,0.74285714,2.4,2.827520360549291,"15145"
"Brent Honeywell Jr.","OAK","SP","MLB","27.35",,29,"50 / 50","","","60 / 60","60 / 60","40",81.2,0.2,0.07164179,0.41350211,3.9673474329544294,4.780284971214595,"16466"
"Daniel Duarte","CIN","SIRP","MLB","25.6722222",,35,"60 / 60","60 / 60","","","40 / 40","40",23.2,0.31372549,0.11764706,0.375,4.563381507599927,3.8932586743881377,"17480"
"Jorge Guzman","SFG","SIRP","AA","26.5222222",,41,"55 / 55","55 / 55","","45 / 50","30 / 35","35+",15.1,0.28571429,0.12857143,0.3,3.521739860563664,4.6003559727397905,"17505"
"Joey Murray","TOR","MIRP","AA","25.8694444",,22,"50 / 50","50 / 55","50 / 50","40 / 45","40 / 45","40",0.2,0.2,0.4,,26.99986401268786,,"sa3007234"
"Julian Fernandez","COL","SIRP","AAA","26.6694444",,46,"70 / 70","","","45 / 45","20 / 20","35+",42.2,0.23728814,0.09039548,0.36521739,2.531249811407193,4.6886222335227865,"18341"
"Anderson Espinoza","CHC","SP","MLB","24.4083333",,51,"55 / 55","","55 / 55","50 / 55","35 / 45","35+",58,0.3187251,0.12749004,0.40769231,4.189655172413793,4.041518323765011,"18593"
"Pedro Avila","SDP","SP","AAA","25.5611111",,26,"45 / 45","","45 / 45","55 / 55","45 / 45","35+",74.2,0.25076453,0.11009174,0.42051282,4.2187504669918,5.031044930176156,"18864"
"Kirby Snead","OAK","SIRP","MLB","27.8305555",,43,"45 / 45","55 / 55","","45 / 50","45 / 45","35+",40,0.36075949,0.10126582,0.63291139,1.575,2.364951352030039,"19179"
"Ronel Blanco","HOU","SIRP","AAA","28.9333333",,28,"60 / 60","50 / 50","40 / 40","30 / 30","30 / 30","35+",45,0.31666667,0.08888889,0.40384615,3.4,4.3574272804790075,"19407"
"Jason Foley","DET","SIRP","MLB","26.7638888",,19,"60 / 60","45 / 45","","","40 / 40","40",34.2,0.23529412,0.12418301,0.56043956,4.413460890922416,4.352244406328068,"19531"
"Jimmy Lambert","CHW","SP","MLB","27.7166666",,12,"45 / 45","50 / 55","45 / 45","50 / 50","45 / 45","40",64.1,0.30483271,0.11895911,0.43243243,4.756477059990052,4.24911079908992,"19541"
"Connor Seabold","BOS","SP","AAA","26.5333333",,9,"40 / 40","50 / 50","45 / 45","55 / 60","55 / 60","45",59.2,0.25296443,0.08695652,0.30065359,3.4692735581811682,4.952158504150191,"19695"
"Reiver Sanmartin","CIN","SP","MLB","26.3083333",,43,"30 / 30","45 / 45","","50 / 50","60 / 60","35+",100.1,0.27383863,0.06845966,0.55172414,3.3189370453254496,3.16342950356929,"19754"
"Bryan Baker","BAL","SIRP","MLB","27.6777777",,44,"60 / 60","40 / 40","","45 / 50","30 / 30","35+",41.1,0.28915663,0.10240964,0.42105263,1.3064517736683228,4.210918058303887,"19804"
"Alexander Wells","BAL","SP","CPX","25.4416666",,34,"30 / 30","45 / 45","50 / 50","40 / 45","55 / 70","40",54.2,0.21917808,0.03196347,0.3836478,3.2926826204734785,4.460577018995713,"19845"
"Tucker Davidson","LAA","MIRP","MLB","26.3638888",,23,"45 / 45","60 / 60","55 / 55","40 / 40","40 / 40","40",23,0.33333333,0.05952381,0.53061224,1.173913043478261,2.7386196932067044,"19871"
"Joey Wentz","DET","SP","A+","24.8333333",,9,"45 / 45","50 / 50","45 / 50","55 / 60","45 / 55","45",72,0.25867508,0.12933754,0.33333333,4.500000119209293,4.901186669309468,"19962"
"Ronald Bolanos","KCR","SP","AAA","25.9527777",,28,"45 / 45","55 / 55","50 / 50","45 / 45","40 / 45","40",47,0.19730942,0.16591928,0.4887218,7.276597534925281,5.668906493438884,"20041"
"Jesus Cruz","ATL","SIRP","AAA","27.3083333",,28,"55 / 55","55 / 55","","50 / 50","30 / 35","35+",35.1,0.23602484,0.16149068,0.32978723,3.0566042135856506,5.785737437200664,"20042"
"Calvin Faucher","TBR","SIRP","AAA","26.8722222",,31,"50 / 50","","70 / 70","","35 / 40","40",55.2,0.29149798,0.12550607,0.44285714,4.526945849267546,4.025086638180266,"20116"
"Adam Oller","OAK","SP","MLB","27.8027777",,19,"60 / 60","40 / 40","50 / 50","55 / 55","50 / 55","40",120,0.27710843,0.09437751,0.43333333,3.45,4.108627111464739,"20132"
"Kyle Muller","ATL","SIRP","AAA","24.8305555",,3,"70 / 70","60 / 60","55 / 55","45 / 45","30 / 35","45",79.2,0.26956522,0.12173913,0.42079208,3.389121771664387,4.2973429235007545,"20167"
"Brendan McKay","TBR","SP","A","26.6333333",,43,"30 / 40","","50 / 50","50 / 55","55 / 70","35+",12.2,0.21666667,0.08333333,0.29268293,7.815787512180049,5.208767208798744,"20186"
"Mike Baumann","BAL","SIRP","AAA","26.9055555",,29,"55 / 60","70 / 70","45 / 45","40 / 45","40 / 40","40",70.2,0.24738676,0.1184669,0.41477273,3.4386789977826533,4.477078372217098,"20206"
"Jake Walsh","STL","SIRP","AAA","27.0444444",,22,"60 / 60","","50 / 55","30 / 35","35 / 40","35+",22,0.38636364,0.09090909,0.29268293,2.8636363636363638,3.6146999919956384,"20227"
"Zach Logue","OAK","SP","AAA","26.2861111",,20,"40 / 40","45 / 45","","60 / 60","60 / 60","40",125,0.28180039,0.05283757,0.38080495,3.672,3.7390840974078166,"20231"
"Deivi Garcia","NYY","SP","AA","23.2138888",,18,"45 / 45","50 / 55","55 / 55","45 / 55","40 / 50","40+",90.2,0.22196796,0.15560641,0.30651341,6.849265474349243,5.938338244708678,"20276"
"Cory Abbott","WSN","SP","MLB","26.8777777",,26,"40 / 40","55 / 55","50 / 50","45 / 45","55 / 55","40",96,0.29816514,0.12155963,0.33884298,5.90625,4.5209672343606755,"20277"
"Jhonathan Diaz","LAA","SP","AAA","25.8972222",,33,"40 / 40","55 / 60","50 / 50","50 / 50","50 / 50","35+",76.1,0.28482972,0.0619195,0.4973822,4.0087337913985355,3.8847086235506607,"20298"
"Alec Bettinger","MIL","SP","-1","27.0638888",,26,"45 / 45","","50 / 55","","50 / 55","35+",96.2,0.23557692,0.0625,0.42402827,4.748276361744465,3.980979108634192,"20312"
"Riley O'Brien","SEA","SIRP","AAA","27.5",,24,"40 / 40","","55 / 60","","45 / 50","35+",112.2,0.24693878,0.1122449,0.44966443,4.55325484897725,4.601140649584141,"20348"
"Steven Wilson","SDP","SIRP","AAA","27.95",,5,"70 / 70","50 / 50","","30 / 30","40 / 45","40+",42,0.42771084,0.08433735,0.27272727,3.214285842009958,3.831652085846107,"20353"
"Isaac Mattson","BAL","SIRP","-1","27.0611111",,55,"55 / 55","40 / 40","45 / 50","40 / 40","45 / 45","35+",17.1,0.2962963,0.07407407,0.30612245,6.230770373485707,3.649838180918246,"20385"
"Jovani Moran","MIN","SIRP","AAA","25.2833333",,33,"45 / 45","45 / 45","","70 / 70","40 / 40","35+",67.1,0.41762452,0.12260536,0.45535714,2.4059402987298504,2.7526898326534064,"20422"
"Kyle Nelson","ARI","MIRP","MLB","26.0777777",,35,"40 / 45","50 / 60","","","40 / 40","35+",25.2,0.25210084,0.16806723,0.40298507,6.662336837181879,5.162270624484768,"20515"
"Kutter Crawford","BOS","SP","MLB","26.3472222",,22,"50 / 50","","55 / 55","","50 / 55","40",94.2,0.34383202,0.05249344,0.36283186,4.278169473800602,3.2767522026509024,"20531"
"Edwin Uceta","ARI","SP","MLB","24.575",,22,"40 / 40","","50 / 50","45 / 50","45 / 55","40",29.2,0.3030303,0.09848485,0.43835616,4.550561310140062,4.69773767860695,"20539"
"Bowden Francis","TOR","SP","AAA","26.2888888",,14,"45 / 45","55 / 55","45 / 45","45 / 50","50 / 55","40",132.2,0.24862888,0.08775137,0.29226361,3.9346732159840485,4.989727854809427,"20548"
"Felix Bautista","BAL","SIRP","MLB","27.1277777",,36,"70 / 70","","","","30 / 35","35+",46.2,0.39690722,0.15463918,0.34146341,1.542857353054776,3.8559991321158766,"20666"
"Elvin Rodriguez","DET","SP","AAA","24.35",,18,"40 / 45","","50 / 50","50 / 55","40 / 50","40",77.2,0.2462908,0.08605341,0.28372093,5.678112331683419,4.948975910783564,"20962"
"Eduard Bazardo","BOS","SIRP","AAA","26.9305555",,23,"50 / 50","","70 / 70","","30 / 35","40",15.1,0.28767123,0.08219178,0.29268293,6.456523077700051,4.747649670707258,"20997"
"Francisco Perez","WSN","SIRP","AAA","25.0444444",,31,"55 / 55","50 / 50","","45 / 50","50 / 55","35+",53,0.38139535,0.13488372,0.33663366,1.8679245283018868,3.4089683905525034,"21018"
"Oliver Ortega","LAA","SIRP","AAA","25.8444444",,39,"55 / 55","","50 / 50","","40 / 40","35+",42.2,0.31606218,0.09326425,0.46363636,5.484374591382251,3.556372540414051,"21025"
"Jhoan Duran","MIN","SP","MLB","24.5777777",,5,"60 / 60","","50 / 50","","40 / 45","45+",16,0.29333333,0.17333333,0.61538462,5.0625,3.716284387558699,"21029"
"Seth Martinez","HOU","MIRP","MLB","27.9361111",,15,"40 / 40","60 / 60","","45 / 45","55 / 55","40",57.2,0.33913043,0.08695652,0.424,2.8092483071345242,4.1347461527243,"21045"
"Luis Gil","NYY","SIRP","AAA","24.175",,15,"60 / 70","55 / 60","","30 / 40","35 / 40","45",79.1,0.34210526,0.13157895,0.28654971,3.97058782162673,4.0298631898633746,"21052"
"Thomas Szapucki","SFG","MIRP","AAA","26.15",,27,"50 / 50","","60 / 60","45 / 45","45 / 45","40",41.2,0.21243523,0.14507772,0.37068966,4.103999499023499,5.5159697826963,"21065"
"Dauri Moreta","CIN","SIRP","AAA","26.3083333",,60,"60 / 60","45 / 50","","40 / 45","50 / 50","35+",53,0.29145729,0.04522613,0.37984496,1.0188679245283019,3.806151641033408,"21101"
"Alexis Diaz","CIN","SIRP","MLB","25.8555555",,45,"55 / 55","50 / 55","","","40 / 45","35+",42.1,0.38888889,0.11111111,0.42168675,3.826772113322114,3.1695966144099645,"21132"
"Dany Jimenez","OAK","SIRP","MLB","26.6194444",,46,"55 / 55","50 / 55","","","30 / 30","35+",44.2,0.39037433,0.13368984,0.3908046,2.2164176580608244,2.966264009140227,"21170"
"Jake Bird","COL","SIRP","MLB","26.6722222",,29,"55 / 55","40 / 40","","","50 / 50","40",58.2,0.23320158,0.1027668,0.66666667,3.375000475482574,4.187589522905919,"21267"
"Andre Jackson","LAD","SP","MLB","26.2638888",,17,"50 / 50","","45 / 50","50 / 60","50 / 55","45",95.1,0.26342711,0.07672634,0.36,3.681818378252063,4.569135026724959,"21298"
"Jake Latz","TEX","SP","AAA","26.3277777",,33,"40 / 40","45 / 45","","55 / 55","50 / 55","35+",96.1,0.284689,0.10526316,0.40082645,4.297578081577292,4.609644284434582,"21306"
"Parker Mushinski","HOU","SIRP","AAA","26.7055555",,19,"45 / 45","55 / 55","60 / 60","30 / 30","50 / 50","35+",65,0.29893238,0.08185053,0.4702381,3.6000001056377737,3.5669436649306543,"21324"
"Ryan Feltner","COL","MIRP","MLB","25.9277777",,21,"50 / 50","50 / 50","50 / 50","40 / 45","45 / 45","40",112.2,0.27136752,0.08974359,0.38983051,2.955621612415949,4.339452311898534,"21446"
"Davis Martin","CHW","SP","AAA","25.5888888",,24,"55 / 55","40 / 45","50 / 50","30 / 30","40 / 45","35+",88,0.25128205,0.08717949,0.37651822,4.909091653902782,4.484302534001586,"21448"
"Konnor Pilkington","CLE","SP","AAA","24.9",,43,"30 / 30","40 / 40","40 / 40","50 / 50","55 / 55","35+",100.2,0.30848329,0.10025707,0.42600897,3.039734945752734,3.6260827313142876,"21453"
"Cole Sands","MIN","MIRP","MLB","25.0527777",,13,"55 / 55","","70 / 70","45 / 50","40 / 45","40+",80.1,0.28742515,0.10479042,0.39175258,2.464730446509552,4.420052328057165,"21461"
"Sean Hjelle","SFG","SP","AAA","25.2472222",,32,"45 / 45","45 / 45","","45 / 50","45 / 55","40",119,0.19923372,0.09195402,0.54366197,4.310924922516757,4.730893458622173,"21481"
"Reiss Knehr","SDP","MIRP","AAA","25.7583333",,8,"45 / 45","","50 / 50","50 / 55","40 / 45","40+",75.2,0.21498371,0.1009772,0.47,3.568282328094535,4.994150621798729,"21541"
"Elvis Peguero","LAA","SIRP","AAA","25.3777777",,38,"60 / 60","55 / 60","","","35 / 50","35+",57.2,0.30125523,0.07949791,0.55633803,3.433526503676977,3.678545315146528,"21652"
"Kervin Castro","CHC","SIRP","MLB","23.4972222",,43,"60 / 60","","50 / 55","","30 / 40","35+",44,0.32786885,0.12021858,0.39583333,2.8636363636363638,4.55632019049742,"21656"
"Edward Cabrera","MIA","SP","MLB","24.3138888",100,3,"60 / 60","50 / 60","","45 / 55","45 / 50","50",61.1,0.36947791,0.10040161,0.4296875,2.9347827608058124,3.303931191093291,"21690"
"Jose Marte","LAA","SIRP","AAA","26.1444444",,37,"70 / 70","55 / 60","","","30 / 30","35+",39.1,0.35028249,0.12429379,0.6091954,3.661017245035434,2.8991673613677937,"21761"
"Cole Ragans","TEX","SP","MLB","24.65",,21,"45 / 45","","40 / 40","60 / 60","55 / 60","40",80.2,0.25663717,0.10029499,0.36150235,4.351240218137658,4.87188854299925,"21846"
"Gregory Santos","SFG","SIRP","AAA","22.9388888",,5,"60 / 60","70 / 70","","45 / 45","40 / 45","45",15.2,0.20547945,0.12328767,0.65217391,5.170211716872739,5.550259303578261,"21894"
"Max Castillo","KCR","SP","AAA","23.2555555",,,"45 / 45","50 / 50","","55 / 55","55 / 55","40",102,0.20181406,0.07936508,0.43648208,4.852941176470588,4.780043524357618,"21956"
"Luis Frias","ARI","SIRP","AAA","24.2027777",,11,"55 / 55","45 / 45","45 / 45","","30 / 40","45",111.1,0.26865672,0.09594883,0.45070423,4.93113803430956,4.197948503277986,"21997"
"Kyle Tyler","SDP","SP","-1","25.6083333",,27,"50 / 50","45 / 50","45 / 45","45 / 45","50 / 50","35+",86,0.25344353,0.06887052,0.44303797,3.6627906976744184,3.7642656784418014,"22092"
"Max Kranick","PIT","SP","MLB","25.0416666",,44,"50 / 55","45 / 50","","40 / 45","45 / 45","40",70,0.20819113,0.06143345,0.36492891,4.114285826391106,4.666079243479233,"22175"
"Hans Crouse","PHI","MIRP","MLB","23.8916666",,6,"55 / 55","50 / 60","","45 / 50","40 / 45","45",85,0.29080119,0.10089021,0.33668342,3.2823529411764705,4.501565279613083,"22192"
"Shane Baz","TBR","SP","MLB","23.1361111",9,1,"60 / 60","60 / 60","50 / 50","55 / 55","45 / 50","60",78.2,0.37919463,0.04362416,0.41717791,2.0593219007510233,2.510949150623158,"22264"
"Dylan Coleman","KCR","SIRP","MLB","23.8888888",,23,"65 / 65","55 / 55","","","40 / 40","40",57.2,0.40434783,0.09565217,0.44954128,3.2774564667268176,2.720388880881622,"22276"
"Matthew Liberatore","STL","SP","AAA","22.75",61,3,"40 / 45","50 / 55","60 / 60","45 / 55","55 / 70","50",124.2,0.23653846,0.06346154,0.39142857,4.042781078545153,4.1465678595482975,"22294"
"Angel De Jesus","DET","SIRP","AAA","25.4805555",,28,"70 / 70","55 / 60","","","30 / 30","35+",64.2,0.29090909,0.13454545,0.46258503,3.3402066124855705,4.587949214248473,"22323"
"A.J. Alexy","TEX","SIRP","AAA","24.2916666",,15,"55 / 55","50 / 50","55 / 55","50 / 55","30 / 35","40+",65,0.29803922,0.10588235,0.46258503,1.661538510294357,4.34641176155644,"22343"
"Stephen Ridings","NYY","SIRP","MLB","26.9777777",,17,"70 / 70","55 / 55","","","45 / 45","40+",29,0.38181818,0.03636364,0.49152542,1.2413793103448276,2.509939473867416,"22358"
"Colin Holderman","PIT","SIRP","MLB","26.8277777",,17,"65 / 65","55 / 60","","40 / 45","50 / 55","40+",24,0.28421053,0.08421053,0.41666667,3.375,3.687034292167077,"22361"
"Josh Winckowski","BOS","MIRP","MLB","24.1055555",,8,"55 / 55","60 / 60","","40 / 45","45 / 50","45",112,0.21263158,0.06947368,0.5106383,3.9375,4.336173287406563,"22387"
"Logan Gillaspie","BAL","MIRP","AAA","25.3027777",,45,"60 / 60","45 / 50","45 / 45","40 / 45","40 / 40","35+",41.2,0.29213483,0.06179775,0.48672566,4.968000758056756,3.596472092237392,"22461"
"Angel Zerpa","KCR","MIRP","MLB","22.8583333",,29,"45 / 45","45 / 50","","40 / 50","50 / 60","40",88.1,0.28877005,0.07486631,0.44978166,4.58490583156513,3.444681740368239,"22717"
"Francisco Morales","PHI","SIRP","AAA","22.775",,11,"55 / 60","60 / 70","","35 / 45","30 / 45","40+",91.2,0.27083333,0.15509259,0.4,6.283636145725731,5.045019114137303,"22913"
"Michael Grove","LAD","SP","AAA","25.6333333",,12,"55 / 60","45 / 50","55 / 55","40 / 40","45 / 50","45",71,0.26035503,0.12426036,0.35204082,7.859154929577465,4.92087118659221,"23221"
"Packy Naughton","STL","MIRP","MLB","26.3055555",,19,"40 / 40","45 / 50","","60 / 60","55 / 55","40",60.2,0.20676692,0.05263158,0.4611399,4.895603985159403,4.541829376141168,"23292"
"Janson Junk","LAA","SP","AAA","26.5583333",,9,"50 / 50","50 / 55","50 / 50","","55 / 60","40+",93,0.25866667,0.072,0.43265306,2.806452015808354,4.037666063113423,"23301"
"Collin Snider","KCR","SIRP","AAA","26.8222222",,22,"50 / 55","60 / 60","","","60 / 60","40",66.1,0.21993127,0.08934708,0.5026738,4.477387277987478,4.318944395709812,"23307"
"Damon Jones","PHI","SIRP","MLB","27.85",,24,"55 / 55","60 / 60","","","30 / 35","35+",41.1,0.2893401,0.18274112,0.51,5.443549056951345,4.797209894020884,"23310"
"JP Sears","OAK","SP","AAA","26.4638888",,18,"45 / 50","50 / 50","","45 / 50","55 / 60","40",104,0.32771084,0.06987952,0.44583333,3.4615384615384617,3.1180107172847933,"23429"
"Tommy Romero","TBR","MIRP","AAA","25.0777777",,29,"55 / 55","45 / 45","45 / 45","45 / 50","50 / 55","40",110.1,0.33333333,0.07126437,0.35458167,2.610272023654351,3.2831961835599106,"23465"
"Ron Marinaccio","NYY","MIRP","AAA","27.0972222",,16,"55 / 60","50 / 50","","60 / 60","40 / 40","40+",66.1,0.39923954,0.1026616,0.32,2.03517562581275,3.3169144215056123,"23488"
"Nick Snyder","TEX","SIRP","AAA","26.8222222",,35,"50 / 50","60 / 60","","","40 / 40","35+",33,0.38211382,0.04065041,0.37142857,2.454546163890192,2.9201065990452237,"23493"
"Ray Kerr","SDP","SIRP","AAA","27.9055555",,28,"55 / 55","50 / 50","45 / 45","40 / 40","30 / 30","35+",39.2,0.36809816,0.09815951,0.53012048,3.176470333670742,3.1609979212943107,"23809"
"Brayan Bello","BOS","SP","MLB","23.2194444",38,3,"55 / 60","55 / 60","","55 / 60","30 / 40","50",95.1,0.32835821,0.07711443,0.48245614,3.8706290350548707,3.160302634461512,"23920"
"Jonathan Stiever","CHW","SP","MLB","25.2333333",,27,"45 / 45","45 / 50","45 / 45","40 / 45","50 / 50","35+",74,0.26268657,0.08358209,0.30769231,5.837837837837838,4.449736423427995,"24584"
"Josh Winder","MIN","SP","AAA","25.8194444",76,3,"50 / 55","50 / 50","45 / 50","45 / 50","50 / 60","50",72,0.29090909,0.04727273,0.39010989,2.6249999304612497,3.449467080128216,"24606"
"Ethan Roberts","CHC","SIRP","AAA","25.0888888",,45,"55 / 55","","60 / 60","","40 / 50","35+",54,0.32579186,0.07692308,0.45081967,3,3.2697706678399334,"24930"
"Austin Warren","LAA","SIRP","AAA","26.2527777",,42,"55 / 55","55 / 55","","40 / 40","35 / 40","35+",36.1,0.27108434,0.10843373,0.4950495,6.192661417362516,4.650898148162902,"24937"
"Evan Lee","WSN","SIRP","MLB","25.1333333",,24,"50 / 50","","60 / 60","40 / 40","50 / 50","40",77,0.3141994,0.09667674,0.47826087,4.324675324675325,4.163986151017152,"24988"
"Penn Murfee","SEA","SIRP","MLB","28.2611111",,20,"30 / 30","50 / 50","","","60 / 60","35+",78.2,0.28197674,0.10174419,0.40394089,4.233051292206609,4.43969652965554,"25174"
"Hunter Gaddis","CLE","MIRP","AAA","24.325",,37,"50 / 50","45 / 45","40 / 40","55 / 60","40 / 45","40",97.1,0.30310263,0.06682578,0.34854772,4.160959121545197,4.0085964863300605,"25636"
"Matt Brash","SEA","SP","MLB","24.2333333",54,1,"60 / 70","70 / 70","60 / 60","40 / 45","40 / 45","50",97.1,0.35061728,0.11851852,0.46829268,2.3116439564139983,3.6370531865503315,"25756"
"Yennier Cano","BAL","SIRP","AAA","28.4083333",,47,"50 / 50","50 / 55","","","45 / 45","35+",69.2,0.28013029,0.11074919,0.62941176,3.2296654549343247,3.4613320361807913,"25911"
"Zack Thompson","STL","SP","AAA","24.7722222",,8,"45 / 45","","60 / 60","45 / 50","50 / 55","40+",93,0.18468468,0.12837838,0.39455782,7.064516129032258,5.656364957876104,"25918"
"Caleb Kilian","CHC","SP","AAA","25.1777777",,8,"55 / 55","45 / 45","45 / 50","45 / 50","60 / 70","45",100.1,0.2924282,0.03394256,0.48207171,2.421926756828615,3.074423381135441,"26213"
"Ryan Pepiot","LAD","SP","AAA","24.9583333",,5,"55 / 60","40 / 45","","70 / 70","40 / 45","45+",101.1,0.29195402,0.10804598,0.36178862,4.618420589003253,4.779163970807957,"26221"
"Tommy Henry","ARI","SP","MLB","25.0194444",,20,"45 / 50","50 / 55","","50 / 55","40 / 50","40",115.2,0.27383367,0.10750507,0.3973064,5.2132569426397,4.242233289939094,"26285"
"Ethan Small","MIL","SP","AAA","25.4777777",,6,"50 / 55","","40 / 45","55 / 60","45 / 55","45",77.1,0.29113924,0.13291139,0.4180791,1.9784484059858918,4.29922198307741,"26364"
"Nick Lodolo","CIN","SP","MLB","24.5027777",42,2,"45 / 50","70 / 70","","45 / 55","55 / 60","50",50.2,0.3880597,0.05472637,0.54285714,2.309210381431932,2.3317068544001813,"26378"
"Max Meyer","MIA","SP","MLB","23.4",,6,"55 / 60","60 / 70","","45 / 55","40 / 50","45+",111,0.28634361,0.09251101,0.52189781,2.27027027027027,3.4627369624537394,"27474"
"Bryce Elder","ATL","SP","AAA","23.2138888",,8,"35 / 35","50 / 55","","45 / 55","50 / 55","40+",137.2,0.27728086,0.1019678,0.56927711,2.745762610418856,3.691442601422431,"27779"
"Chase Silseth","LAA","SP","AA","22.2166666",,3,"45 / 50","45 / 50","40 / 45","45 / 55","30 / 40","45",5.1,0.25925926,0.03703704,0.35294118,10.125006487597211,3.7975419700540423,"30074"
"Anthony Veneziano","KCR","SIRP","AA","24.9305555",,51,"50 / 55","","","50 / 55","20 / 30","35+",93.2,0.32315522,0.09414758,0.42325581,3.7473313678273232,3.8355636091587475,"sa1115745"
"Ken Waldichuk","OAK","SP","AAA","24.5777777",35,1,"60 / 65","50 / 50","45 / 45","60 / 70","45 / 50","50",110,0.3598234,0.11258278,0.38325991,3.027272779764224,3.622174844823223,"sa1115814"
"John Doxakis","TBR","SP","AA","23.9611111",,28,"30 / 30","50 / 55","","50 / 55","55 / 70","40",102,0.27628362,0.04645477,0.48863636,3.9705883095421193,3.61539366270455,"sa1115967"
"Ricky DeVito","PIT","SIRP","A+","23.9583333",,21,"50 / 50","55 / 60","45 / 45","","30 / 40","40+",20.1,0.2967033,0.07692308,0.66037736,2.6557381201162684,3.1061254597665973,"sa1116003"
"Alec Marsh","KCR","SP","AA","24.2277777",,3,"60 / 60","50 / 55","50 / 50","45 / 50","40 / 45","45+",25.1,0.39622642,0.12264151,0.44,4.973684834641511,3.1549086518147638,"sa1159950"
"Kasey Kalich","KCR","SIRP","A+","24.2805555",,45,"60 / 60","55 / 55","","","30 / 35","35+",50,0.25217391,0.1,0.42657343,3.6,4.876344027620789,"sa1169633"
"Mitch Spence","NYY","MIRP","AAA","24.25",,28,"40 / 45","60 / 60","45 / 50","30 / 40","30 / 45","35+",105,0.26339286,0.08258929,0.54121864,3.942857142857143,3.9228887987988337,"sa1169885"
"Edgar Barclay","NYY","SIRP","A+","24.1972222",,35,"40 / 40","45 / 50","","55 / 60","35 / 55","35+",77.1,0.35443038,0.07911392,0.40740741,3.491378937195694,3.5654537355767553,"sa1170012"
